uniqid,source_file,actual,predicted,correct,domain,confidence,reasoning
112050768,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, moderate traditionalism, supports democracy, moderate trust, moderate tolerance, accepts some unconventional behaviors"
112050240,batch_output_chunk_8.jsonl,East,East,True,religion;family,medium,"Religious, traditional family focus, low political participation, low tolerance for minorities, supports euthanasia and suicide"
112050186,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious but non-attending, traditional family values, low protest participation, order priority, moderate democracy satisfaction"
112050999,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"atheist identity, low religious practice, moderate homosexuality acceptance, supports democracy, rejects strong leader, older cohort"
112050271,batch_output_chunk_8.jsonl,East,West,False,authority and autonomy;religion,medium,"secular, supports homosexuality, supports abortion, supports divorce, distrusts institutions, prefers expert rule, low democracy rating"
112051543,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on homosexuality, supports duty to parents, low protest readiness, order-focused politics"
112050142,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Strong religious belief, traditional on homosexuality and abortion, supports child duty, low political participation"
112051337,batch_output_chunk_8.jsonl,East,East,True,family;authority and autonomy,medium,"Traditional gender views, low protest participation, order priority, low tolerance homosexuality, moderate religiosity"
112051288,batch_output_chunk_8.jsonl,East,West,False,family;authority and autonomy,medium,"High family importance, low religiosity, egalitarian gender views, supports democracy, rejects political action"
112050384,batch_output_chunk_8.jsonl,East,East,True,religion;family,high,"high religious practice, traditional child qualities, low tolerance minorities, order priority, low protest propensity"
112051436,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious identity, low church confidence, strong obedience to parents, low political participation, low tolerance"
112051211,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,high,"High importance of God, traditional morality, strong order preference, low protest acceptance, low immigration support"
112050354,batch_output_chunk_8.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, low church attendance, secular, trusts family, supports strong leader, accepts homosexuality"
112050809,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,high,"religious, traditional gender views, low protest potential, high institutional trust, order over participation"
112050176,batch_output_chunk_8.jsonl,East,East,True,religion;family,high,"Strong religious belief, traditional family values, low tolerance for homosexuality, prioritizes order, limited protest engagement"
112050463,batch_output_chunk_8.jsonl,East,West,False,family;authority and autonomy,medium,"Egalitarian gender views, democratic norms valued, moderate institutional trust, secular identity, tolerant of immigrants"
112050742,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Weekly religious, low God importance, tolerant of homosexuality, supports gender equality, accepts political protest"
112050355,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on homosexuality and abortion, order over participation, low protest, high institutional trust"
112051182,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Nonreligious, liberal on abortion and euthanasia, supports gender equality, values free elections and civil rights"
112050880,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Low religious belief, supports gender equality, accepts immigration, prioritizes free speech, low political participation"
112050794,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"secular identity, low religious importance, egalitarian gender views, supports democracy, rejects political violence"
112050553,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist, God unimportant, supports homosexual parenting, rejects duty to have children, low institutional confidence"
112051056,batch_output_chunk_8.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"secular, tolerant of prostitution and divorce, supports democracy, distrusts strong leaders, moderate immigration openness"
112050773,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on sexuality, supports order and strong leaders, low civil rights importance"
112051506,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports gender equality, trusts institutions, accepts democracy, rejects political violence"
112050045,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"religious believer, low God importance, traditional on homosexuality, strong order preference, low protest participation"
112050204,batch_output_chunk_8.jsonl,East,East,True,religion;family,high,"weekly religious attendance, God central, traditional on homosexuality, abortion, divorce, strong filial duty"
112050695,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular, permissive on sexuality and abortion, supports free elections, opposes religious legal authority, trusts institutions moderately"
112050683,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,high,"weekly religious, strong belief in God, traditional morality, low protest participation, strong authority respect"
112050789,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,high,"high religious belief, traditional gender views, low protest willingness, low tolerance homosexuality, high institutional trust"
112050480,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on abortion and homosexuality, order over participation, low protest, strong family focus"
112050116,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on homosexuality and abortion, supports strong leader, low political participation, moderate immigration openness"
112050906,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"moderate religious practice, traditional on homosexuality and abortion, low protest readiness, moderate democracy support"
112051090,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"religious attendance moderate, strict moral views, obedience valued, distrust institutions, supports strong leaders, democracy idealized"
112050813,batch_output_chunk_8.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy strongly, rejects religious law, high immigration support, secular, low political participation"
112050248,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Low religious practice, tolerant to homosexuality, supports democracy, accepts immigration, moderate gender traditionalism"
112050760,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional gender roles, low tolerance for minorities, low protest readiness, high institutional confidence"
112050332,batch_output_chunk_8.jsonl,East,West,False,family;authority and autonomy,medium,"High family importance, tolerant of homosexuality, moderate religiosity, supports free elections, low political activism"
112050986,batch_output_chunk_8.jsonl,East,West,False,authority and autonomy;religion,medium,"Secular, liberal on sexuality and euthanasia, distrustful of institutions, supports elections, low activism"
112050079,batch_output_chunk_8.jsonl,East,East,True,family;authority and autonomy,medium,"Traditional child obedience, low homosexuality acceptance, low democracy importance, high strong leader support, secular identity"
112050644,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, traditional on homosexuality, high family trust, order priority, skeptical of political action"
112051427,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Nonreligious identity, low attendance, liberal on abortion and divorce, supports free elections, civil rights"
112050899,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Atheist, low religious practice, traditional on homosexuality, low protest engagement, moderate democratic support"
112050932,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Weekly religious, God central, traditional on homosexuality, low protest, moderate democracy support, skeptical elections"
112050353,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Strong religious belief, traditional gender roles, low protest participation, order priority, restrictive moral views"
112051271,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional child obedience, order over participation, distrust strangers, negative immigration, supports strong leader"
112050016,batch_output_chunk_8.jsonl,East,East,True,family;authority and autonomy,medium,"Traditional gender views, strong family duty, low protest participation, low institutional trust, restrictive immigration"
112051050,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on homosexuality, low political action, low institutional trust, skeptical about immigration"
112050614,batch_output_chunk_8.jsonl,East,East,True,political legitimacy;authority and autonomy,medium,"low political participation, strong order preference, low institutional trust, restrictive on homosexuality, low religiosity"
112051210,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"secular, tolerant of homosexuality, supports abortion and euthanasia, trusts democracy, rejects strong leaders"
112051315,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Nonreligious identity, low God importance, tolerant of homosexuality, liberal on abortion, divorce, euthanasia"
112050221,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,high,"religious, traditional gender views, low protest participation, high order priority, limited neighbour tolerance"
112051041,batch_output_chunk_8.jsonl,East,West,False,family;authority and autonomy,medium,"High family importance, obedience valued, low protest willingness, supports gender equality, moderate redistribution"
112050988,batch_output_chunk_8.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, supports civil rights, low institutional trust, accepts immigration, secular, supports homosexuality"
112050555,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, supports abortion and divorce, rejects traditional gender roles, supports free elections and civil rights"
112051511,batch_output_chunk_8.jsonl,East,East,True,authority and autonomy;political legitimacy,medium,"Strong order and army support, low democracy importance, low institutional trust, traditional child qualities"
112050562,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Low religious practice, weak gender traditionalism, order not prioritized, moderate democracy support, limited protest engagement"
112051290,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional child qualities, low protest potential, strong leader support, high democracy importance, moderate tolerance"
112051038,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"moderate religious practice, low tolerance minorities, traditional child qualities, limited protest, moderate democracy support"
112051349,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,high,"Weekly religious, God central, traditional on abortion and homosexuality, strong order preference, low protest propensity"
112050245,batch_output_chunk_8.jsonl,East,East,True,family;authority and autonomy,medium,"Traditional gender roles, low tolerance minorities, low political participation, moderate democracy support, moderate religiosity"
112050412,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Weekly attendance, belief in God and afterlife, egalitarian gender views, supports democracy, rejects protests"
112050830,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Weekly religious, strong order and obedience, low homosexuality acceptance, strong leader support, older cohort"
112051117,batch_output_chunk_8.jsonl,East,East,True,family;authority and autonomy,medium,"Traditional gender views, low religious belief, order over participation, low political action, moderate tolerance"
112051051,batch_output_chunk_8.jsonl,East,West,False,family;authority and autonomy,medium,"Strong family duty, traditional childbearing norms, low religiosity, low protest participation, moderate immigration acceptance"
112050199,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional family duties, order over participation, low tolerance, moderate trust, supports redistribution"
112050635,batch_output_chunk_8.jsonl,East,East,True,family;authority and autonomy,medium,"Traditional gender roles, low tolerance minorities, strong family duty, order priority, low religiosity"
112050665,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist identity, low God importance, supports homosexual parents, rejects duty to have children"
112050057,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"low religious practice, strong moral conservatism, low political participation, low institutional trust, egalitarian gender views"
112051019,batch_output_chunk_8.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"supports gender equality, rejects child obedience, low political action, moderate democracy importance, secular, tolerant prostitution"
112050472,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Nonreligious identity, low attendance, high equality support, high generalized trust, strong democratic norms"
112050561,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Weekly attendance, God unimportant, low homosexuality acceptance, strong child duty, supports strong leader, redistribution"
112051188,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on homosexuality and abortion, low protest potential, moderate democracy support, distrusts immigrants"
112051177,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Low religious practice, God important, traditional on homosexuality and abortion, low protest, moderate democracy support"
112050044,batch_output_chunk_8.jsonl,East,East,True,religion;family,high,"high religious importance, traditional on abortion and homosexuality, strong family duty, low protest participation"
112051540,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on homosexuality and abortion, high institutional trust, order over participation, low protest propensity"
112050844,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist identity, no belief in God, supports free elections, civil rights, gender equality"
112050910,batch_output_chunk_8.jsonl,East,East,True,religion;authority and autonomy,medium,"atheist identity, low religious practice, traditional on homosexuality, strong child duty, low political participation"
112051303,batch_output_chunk_8.jsonl,East,West,False,religion;authority and autonomy,medium,"Nonreligious, tolerant of homosexuality, supports gender equality, low protest participation, moderate trust, democratic values"
112050102,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"low religious practice, low importance of God, supports gender equality, accepts homosexuality, values free speech"
112050426,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"Weekly religious, traditional gender views, low protest participation, sceptical on homosexuality, negative immigration, older"
112050980,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Atheist identity, God important, low religious attendance, strong order preference, traditional child qualities"
112050108,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious beliefs strong, homosexuality rejected, strong leader and experts favored, immigration negative, democracy valued"
112051114,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"strong religious belief, traditional gender roles, low tolerance minorities, order priority, high institutional trust"
112051081,batch_output_chunk_9.jsonl,East,East,True,family;authority and autonomy,medium,"Traditional gender views, low political action, strong institutional confidence, low religious practice, restrictive neighbour tolerance"
112050238,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on family roles, low tolerance for homosexuality, strong order preference, low protest orientation"
112050423,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on homosexuality, low protest potential, strong order preference, moderate democracy support"
112050276,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"atheist, low religious importance, supports homosexuality, liberal on abortion and divorce, low political participation"
112051447,batch_output_chunk_9.jsonl,East,East,True,political legitimacy;authority and autonomy,high,"low institutional trust, strong order priority, low protest engagement, secular, restrictive on homosexuality"
112050491,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional family focus, order over participation, low protest, moderate homosexuality acceptance, egalitarian economics"
112050889,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious beliefs strong, homosexuality disapproved, strong leader and army intervention accepted, moderate institutional trust"
112050129,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"weekly church attendance, strong belief in God, low tolerance for homosexuality, low protest participation"
112050678,batch_output_chunk_9.jsonl,East,East,True,religion;family,medium,"Religious, traditional family focus, low homosexuality acceptance, distrust immigrants, price stability priority, moderate protest willingness"
112051371,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on homosexuality and abortion, strong order preference, low institutional trust, older male"
112050967,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Atheist identity, low God importance, traditional child obedience rejected, low protest participation, moderate democracy support"
112050722,batch_output_chunk_9.jsonl,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional trust, low political participation, strong leader support, low immigration support, moderate religiosity"
112051400,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious identity, low attendance, strong obedience, low protest, low immigration support, order-focused politics"
112051247,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious but not churchgoing, traditional family focus, low protest participation, moderate democracy support, hierarchical gender views"
112050535,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"religious, low tolerance homosexuality, strong order preference, low protest engagement, skeptical immigration, traditional gender views"
112050650,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Atheist identity, low religious importance, strong support for democracy, low political participation, egalitarian gender views"
112050260,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,low,"secular identity, low church confidence, supports free elections, democracy important, tolerant on homosexuality, abortion"
112051495,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious identity, low church confidence, strong order preference, low political participation, moderate gender traditionalism"
112051160,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"atheist, never attends services, permissive on homosexuality, abortion, divorce, euthanasia, supports free elections"
112050406,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"High religious belief, traditional morality, low protest participation, order priority, skeptical of homosexuality"
112050351,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Weekly religious practice, belief in God and afterlife, supports free elections, democratic system, civil rights"
112050033,batch_output_chunk_9.jsonl,East,West,False,family;authority and autonomy,medium,"Egalitarian gender views, secular identity, low political participation, moderate immigration stance, autonomy-valuing childrearing"
112050702,batch_output_chunk_9.jsonl,East,East,True,religion;family,high,"Religious, traditional on homosexuality, strong family duties, supports democracy, low political satisfaction, limited protest"
112050515,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, traditional gender views, low political action, order priority, sceptical immigration, strong family trust"
112050918,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Weekly attendance, God central, low tolerance homosexuality, order priority, strong child duty, low trust"
112051099,batch_output_chunk_9.jsonl,East,East,True,religion;family,medium,"Infrequent attendance yet belief in God, traditional family duties, low protest participation, order-focused politics"
112050494,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports gender equality, supports democracy, low protest participation, high institutional trust"
112050552,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low God importance, low institutional confidence, low political participation, skeptical about immigration, egalitarian democracy views"
112051538,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious, low church confidence, strong order preference, low minority tolerance, moderate democracy support"
112050577,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional child obedience, low political participation, low institutional trust, moderate democracy support"
112051217,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Strong belief in God, low religious practice, strong authority support, low political participation, low trust"
112050232,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on sexuality, low protest participation, order over prices, moderate institutional trust"
112051527,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious, traditional gender roles, obedience valued, low protest willingness, strong leader support, distrust strangers"
112051324,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,low,"secular, low church attendance, low importance of God, tolerant of prostitution, supports boycotts and strikes"
112050479,batch_output_chunk_9.jsonl,East,West,False,family;authority and autonomy,medium,"High democracy importance, liberal on divorce and euthanasia, low political action, moderate religiosity"
112050164,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional morality, low protest potential, order over participation, distrust institutions, skeptical on homosexuality"
112051199,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular identity, low God importance, supports free elections, low political participation, moderate gender egalitarianism"
112050974,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious beliefs strong, homosexuality moderately accepted, order prioritized, political action rejected, democracy moderately valued"
112050317,batch_output_chunk_9.jsonl,East,West,False,authority and autonomy;religion,medium,"secular, supports abortion and euthanasia, distrusts strong leaders, supports expert rule, democratic rights essential"
112051115,batch_output_chunk_9.jsonl,East,West,False,family;authority and autonomy,medium,"High family importance, tolerant on homosexuality and abortion, supports democracy, moderate religiosity, trusts strangers"
112051469,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist, never attends services, liberal on sexuality, supports democracy, rejects strong leader, low institutional trust"
112050615,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious, low church confidence, low political action, strong order preference, restrictive on homosexuality"
112050675,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"religious, traditional morality, low political activism, skeptical of homosexuality, supports strong family obligations"
112050818,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Low religious practice, secular beliefs, strong order focus, low protest readiness, moderate democracy support"
112051226,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, traditional child qualities, low protest participation, order priority, moderate democracy support, cautious trust"
112051111,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Atheist identity, low attendance, strong autonomy values, low institutional trust, moderate democracy support"
112050193,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"strong religious belief, strict moral views, traditional family duty, low protest participation, order-focused politics"
112051502,batch_output_chunk_9.jsonl,East,West,False,family;authority and autonomy,medium,"secular, low church attendance, permissive on abortion divorce euthanasia, moderate gender traditionalism, order-focused"
112050352,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"low religious practice, strong civil rights support, low homosexuality acceptance, low political satisfaction, hierarchical views"
112050984,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious identity, low God importance, low homosexuality rejection, strong equality support, moderate institutional trust"
112051393,batch_output_chunk_9.jsonl,East,West,False,authority and autonomy;family,medium,"Supports gender equality, secular, liberal on sexuality and abortion, distrustful, low political participation"
112050064,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, egalitarian on gender, supports democracy, low political participation, moderate institutional trust"
112050725,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious identity, low God importance, traditional family norms, strong order preference, low protest engagement"
112050901,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Nonreligious, tolerant of homosexuality and prostitution, supports free elections, opposes religious legal authority"
112051430,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"low institutional confidence, strong obedience value, moderate religiosity, order priority, low political participation"
112050652,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"religious beliefs strong, homosexuality rejected, strong leader supported, low protest engagement, traditional child qualities"
112050343,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"atheist, low church confidence, strong order preference, low protest potential, restrictive on homosexuality"
112050290,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"moderate religious belief, obedience valued, low tolerance for immigrants and homosexuals, order prioritized"
112050592,batch_output_chunk_9.jsonl,East,East,True,religion;family,medium,"Religious, traditional on homosexuality and abortion, duty to have children, distrustful, immigration negative"
112050219,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious attendance on holy days, low God importance, strong order preference, low protest engagement"
112051480,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular identity, low religious practice, egalitarian gender views, supports free elections, civil rights, democracy"
112051250,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports democracy, moderate institutional trust, accepts political protest, limited immigration enthusiasm"
112050498,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low institutional trust, low political participation, strong authority acceptance, traditional morality, democratic elections valued"
112050428,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on abortion and divorce, low protest participation, order priority, moderate homosexuality acceptance"
112051042,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Nonreligious, low church confidence, supports free elections, low political participation, moderate gender equality"
112051459,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, low importance of God, tolerant of homosexuality, supports democracy, rejects gender hierarchy, moderate protest participation"
112051097,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Weekly religious, low God importance, tolerant of homosexuality, supports strong leader, supports expert governance"
112050452,batch_output_chunk_9.jsonl,East,East,True,religion;family,medium,"Religious, traditional family values, low tolerance of immigrants, homosexuality, prostitution, abortion, strong order preference"
112051023,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Atheist identity, low God importance, low church confidence, traditional family focus, low protest engagement"
112050890,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on gender and homosexuality, order and prices prioritized, moderate trust, limited protest"
112051526,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"Secular, strong support for democracy, traditional on homosexuality, abortion, gender, high political satisfaction"
112050299,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional child obedience, low homosexuality acceptance, order priority, moderate institutional trust, older cohort"
112050753,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"religious beliefs strong, homosexuality abortion prostitution divorce unacceptable, supports child duty obedience, low protest participation"
112051145,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"religious believer, traditional on child obedience, low political activism, order over participation, skeptical on homosexuality"
112050612,batch_output_chunk_9.jsonl,East,East,True,political legitimacy;authority and autonomy,medium,"prioritizes order over participation, low political action, low institutional trust, restrictive immigration, traditional morality"
112050783,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"atheist identity, low religious practice, high democratic support, tolerant to homosexuality, supports abortion, divorce"
112051361,batch_output_chunk_9.jsonl,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional trust, strong order preference, low protest willingness, low political satisfaction, secular"
112050840,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular, low religious belief, supports gender equality, rejects strong leaders, values civil rights, democracy"
112050414,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"low religious practice, tolerant on abortion and euthanasia, supports democracy, moderate gender egalitarianism"
112051158,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Nonreligious identity, low attendance, moderate God importance, supports homosexuality, supports immigration, distrusts institutions"
112051025,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Infrequent attendance but belief in God, low tolerance homosexuality, strong obedience, limited protest participation"
112050278,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist, low God importance, liberal on abortion and euthanasia, supports free elections, rejects patriarchy"
112051203,batch_output_chunk_9.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"secular, supports homosexual parents, supports abortion and euthanasia, values free elections, accepts immigration"
112051035,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Weekly attendance, believes in God, low autonomy for children, low political participation, strong family focus"
112050746,batch_output_chunk_9.jsonl,East,East,True,religion;family,medium,"religious, traditional family views, low tolerance minorities, order priority, limited protest, moderate democracy satisfaction"
112050237,batch_output_chunk_9.jsonl,East,East,True,religion;family,medium,"Religious, traditional on abortion and homosexuality, family oriented, low protest potential, skeptical about immigration"
112051474,batch_output_chunk_9.jsonl,East,West,False,political legitimacy;authority and autonomy,medium,"secular, supports democracy, distrusts institutions, opposes homosexuality, low political participation, negative immigration views"
112051243,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist, secular values, strong LGBT acceptance, supports autonomy, distrusts institutions, supports immigration, protests"
112051492,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on abortion and homosexuality, high trust in family, strong support for democracy"
112051534,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, supports strong leader, low homosexuality acceptance, high death penalty support, positive immigration"
112051422,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Low religious practice, strong family focus, traditional morality, low tolerance, order and authority valued"
112050209,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"High importance of God, low religious practice, low political satisfaction, strong democratic ideals"
112051048,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"low religious practice, low tolerance of homosexuals, strong order priority, low protest participation"
112050430,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"weekly attendance, belief in hell and heaven, low homosexuality acceptance, order priority, low protest propensity"
