uniqid,chunk,actual,predicted,correct,domain,confidence,reasoning
620050582,31,West,East,False,authority and autonomy;trust,medium,"Low neighbour tolerance, moderate gender traditionalism, low political participation, moderate institutional trust, egalitarian democracy views"
620050527,31,West,West,True,family;authority and autonomy,medium,"High family importance, tolerant on homosexuality, supports gender equality, democratic rights valued, moderate institutional trust"
620050870,31,West,West,True,authority and autonomy;trust,medium,"high democracy importance, supports free elections, moderate gender equality, accepts immigration, moderate institutional trust"
620050073,31,West,East,False,authority and autonomy;family,medium,"high obedience to rulers, strong family focus, low protest engagement, traditional child qualities, older cohort"
620051024,31,West,East,False,authority and autonomy;political legitimacy,medium,"Strong order preference, low political action, low institutional trust, traditional morality, skeptical democracy features"
620050768,31,West,West,True,family;authority and autonomy,medium,"High family importance, moderate gender egalitarianism, supports income equality, moderate institutional trust, democratic values"
620051132,31,West,West,True,authority and autonomy;family,medium,"Strong LGBT acceptance, egalitarian gender views, high democracy support, tolerant immigration, young, educated"
620051209,31,West,East,False,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong family duty, high democracy importance, low institutional trust, immigration negative"
620050919,32,West,East,False,authority and autonomy;trust,medium,"low tolerance minorities, high institutional trust, moderate democracy support, traditional child obedience, limited protest orientation"
620050807,32,West,East,False,authority and autonomy;political legitimacy,medium,"high family importance, order over participation, low protest willingness, restrictive tolerance, traditional morality"
620050571,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, low tolerance minorities, traditional child qualities, moderate gender traditionalism, moderate democracy support"
620050784,32,West,East,False,authority and autonomy;political legitimacy,medium,"low tolerance for immigrants and homosexuality, order and prices prioritized, moderate democracy support, limited protest"
620050520,32,West,East,False,authority and autonomy;political legitimacy,medium,"low institutional trust, low political participation, strong order preference, low immigration support, traditional morals"
620051106,32,West,East,False,authority and autonomy;family,medium,"Low neighbour tolerance, strong family focus, high democracy importance, high homosexuality acceptance, moderate institutional trust"
620050326,32,West,East,False,family;authority and autonomy,medium,"traditional child qualities, low tolerance minorities, moderate democracy support, moderate institutional trust, limited protest orientation"
620050530,32,West,East,False,authority and autonomy;political legitimacy,high,"low tolerance minorities, high order priority, low protest willingness, high institutional trust, older age"
620050951,32,West,East,False,authority and autonomy;family,medium,"low tolerance minorities, strong family duty, order over participation, low protest, conservative morality"
620050317,32,West,East,False,family;authority and autonomy,medium,"Low tolerance minorities, traditional child qualities, low political action, negative immigration, older female, retired"
620050959,32,West,East,False,authority and autonomy;trust,medium,"low neighbour tolerance, strong family focus, low political action, low stranger trust, egalitarian gender views"
620050991,32,West,East,False,family;authority and autonomy,medium,"Strong order preference, low tolerance for homosexuality, supports death penalty, high family trust"
620050546,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, low tolerance homosexuality, supports order, limited protest, moderate democracy support"
620050978,32,West,East,False,authority and autonomy;trust,high,"low tolerance minorities, strong order preference, high institutional trust, traditional morals, older cohort"
620051038,32,West,West,True,family;authority and autonomy,medium,"High family importance, traditional child obedience, supports democracy, tolerant of homosexuality, moderate institutional trust"
620050459,32,West,West,True,authority and autonomy;political legitimacy,medium,"High tolerance of homosexuality, supports free elections, democracy important, moderate institutional trust, accepts immigration"
620051170,32,West,West,True,authority and autonomy;political legitimacy,low,"supports gender equality, supports democracy, low political participation, moderate institutional trust, tolerant of homosexuality"
620050061,32,West,East,False,family;authority and autonomy,high,"strong family focus, low tolerance minorities, traditional gender views, low protest, older cohort, moderate democracy support"
620050744,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low tolerance homosexuality, strong leader support, low protest engagement"
620050093,32,West,West,True,authority and autonomy;political legitimacy,medium,"high democratic principles, low institutional confidence, tolerant of homosexuality, supports redistribution, young, educated, unemployed"
620050954,32,West,East,False,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong order preference, high equality support, traditional gender views, low institutional trust"
620050424,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low tolerance homosexuality, low immigration support, high order preference"
620050352,32,West,West,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, supports democracy, low protest engagement, moderate immigration openness"
620051108,32,West,West,True,family;authority and autonomy,medium,"Strong support for homosexuality and euthanasia, democratic values, gender equality, moderate institutional trust"
620050281,32,West,West,True,authority and autonomy;family,low,"Strong support for homosexuality and abortion, democratic values prioritized, low institutional confidence, young age"
620051203,32,West,East,False,authority and autonomy;political legitimacy,medium,"high democracy support, strong order preference, low homosexuality tolerance, high institutional confidence, limited protest"
620050429,32,West,West,True,authority and autonomy;trust,medium,"high support for homosexuality, euthanasia, abortion, strong democracy emphasis, moderate institutional trust, pro-immigration"
620050360,32,West,East,False,family;authority and autonomy,high,"Traditional child qualities, low tolerance for homosexuality, strong order preference, low protest readiness, older male"
620050705,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, low tolerance minorities, order over participation, high obedience, moderate democracy support"
620050574,32,West,East,False,authority and autonomy;trust,medium,"Low neighbour tolerance, low immigration rating, strong family focus, moderate democracy support, selective institutional trust"
620050856,32,West,East,False,authority and autonomy;trust,medium,"low general trust, low institutional confidence, order over participation, restrictive tolerance, traditional morality"
620050544,32,West,East,False,family;authority and autonomy,medium,"Traditional on family, low tolerance for homosexuality, strong order focus, older cohort, limited protest orientation"
620051192,32,West,West,True,authority and autonomy;trust,medium,"high homosexuality acceptance, moderate egalitarian gender views, high institutional trust, supports democracy, positive immigration"
620050747,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, low tolerance minorities, traditional child qualities, limited protest, moderate democracy support"
620050183,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low political action, moderate gender equality, skeptical institutions"
620050696,32,West,West,True,authority and autonomy;political legitimacy,medium,"strong support for democracy, high civil rights importance, tolerant on homosexuality, prostitution, euthanasia"
620050465,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, low tolerance minorities, traditional child qualities, restrictive morality, skeptical immigration, older cohort"
620050111,32,West,East,False,authority and autonomy;political legitimacy,medium,"strong order and price focus, low protest readiness, traditional morality, skeptical of homosexuality"
620050371,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, low neighbour tolerance, traditional child obedience, supports strong leaders, moderate institutional trust"
620050240,32,West,East,False,authority and autonomy;trust,medium,"low tolerance minorities, high order priority, low protest willingness, high institutional trust, traditional ethics"
620051058,32,West,East,False,family;authority and autonomy,medium,"Low neighbour tolerance, strong family focus, moderate democracy support, limited protest, moderate institutional trust"
620050650,32,West,West,True,authority and autonomy;trust,medium,"high homosexual acceptance, supports free elections, civil rights, gender equality, moderate institutional trust"
620050895,32,West,West,True,family;authority and autonomy,low,"High democracy support, traditional morality, gender-egalitarian views, strong family focus, moderate institutional trust"
620050205,32,West,East,False,family;authority and autonomy,high,"Traditional child qualities, low tolerance homosexuality, strong order preference, low protest, older cohort"
620050932,32,West,East,False,authority and autonomy;trust,medium,"Low neighbour tolerance, moderate democracy support, medium institutional trust, traditional child qualities, male, middle-aged"
620050262,32,West,West,True,authority and autonomy;trust,medium,"Supports free elections and equal rights, trusts others, tolerant of immigration, approves homosexuality somewhat"
620050514,32,West,East,False,family;authority and autonomy,medium,"Low tolerance minorities, traditional child qualities, religion important, skeptical of homosexuality, moderate democracy support"
620050814,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, low tolerance minorities, low protest readiness, moderate democracy support, traditional morality"
620050340,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, low tolerance minorities, traditional child qualities, low political action, conservative morality"
620050701,32,West,West,True,authority and autonomy;political legitimacy,medium,"supports homosexual parenting, high tolerance homosexuality, supports democracy, supports free elections, supports civil rights"
620050839,32,West,East,False,authority and autonomy;trust,medium,"Low neighbour tolerance, low general trust, strong equality focus, moderate democracy support, older female"
620051080,32,West,East,False,authority and autonomy;political legitimacy,medium,"low tolerance minorities, order over prices, moderate democracy support, low institutional trust, young age"
620050184,32,West,East,False,authority and autonomy;political legitimacy,medium,"strong order preference, high democracy importance, low political violence justification, moderate homosexuality acceptance, older male"
620050138,32,West,East,False,family;authority and autonomy,high,"low tolerance minorities, traditional family values, low protest readiness, skeptical immigration, supports income equality"
620051175,32,West,West,True,family;authority and autonomy,low,"high family importance, tolerant on homosexuality, supports gender equality, positive immigration, high democracy importance"
620050728,32,West,West,True,family;authority and autonomy,medium,"High family importance, tolerant on homosexuality and divorce, supports democracy, moderate institutional trust"
620050653,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, traditional child obedience, low tolerance minorities, low protest readiness, older cohort"
620050081,32,West,East,False,authority and autonomy;trust,medium,"low tolerance minorities, strong order focus, low protest willingness, high institutional trust, older age"
620050529,32,West,East,False,authority and autonomy;trust,medium,"low tolerance minorities, strong order preference, low corruption acceptance, moderate institutional trust, older male"
620050815,32,West,West,True,family;authority and autonomy,medium,"High family importance, supports gender equality, democratic values strong, low protest, moderate homosexuality acceptance"
620050850,32,West,East,False,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong order preference, high democracy support, moderate institutional trust, traditional morals"
620050030,32,West,West,True,authority and autonomy;trust,medium,"High democracy support, liberal on homosexuality and euthanasia, moderate institutional trust, young, educated"
620050953,32,West,East,False,family;authority and autonomy,medium,"High importance of family, low tolerance minorities, order over participation, strong child duty, traditional gender views"
620050166,32,West,East,False,family;authority and autonomy,medium,"Traditional child qualities, low protest willingness, order priority, moderate homosexuality acceptance, strong family trust"
620050249,32,West,East,False,family;authority and autonomy,medium,"Traditional child qualities, low tolerance homosexuality, strong order preference, high democracy importance, older cohort"
620050308,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, traditional child obedience, low political action, moderate democracy support, low immigration enthusiasm"
620050880,32,West,West,True,family;authority and autonomy,medium,"High family importance, tolerant of homosexuality, supports strong leader, moderate institutional trust, accepts immigration"
620050934,32,West,East,False,authority and autonomy;political legitimacy,medium,"prioritizes order and prices, low democracy importance, low homosexuality acceptance, moderate institutional trust"
620050347,32,West,East,False,family;authority and autonomy,medium,"Traditional family focus, low political action, strong obedience, order over participation, cautious general trust"
620050335,32,West,East,False,authority and autonomy;trust,medium,"low neighbour tolerance, traditional child qualities, low protest willingness, moderate democracy importance, institutional trust pattern"
620050286,32,West,East,False,authority and autonomy;trust,medium,"high order priority, low political action, strict norms, strong family trust, low stranger trust"
620050979,32,West,West,True,authority and autonomy;political legitimacy,medium,"Low tolerance minorities, supports democracy, high equality support, moderate gender traditionalism, moderate institutional trust"
620050098,32,West,East,False,family;authority and autonomy,high,"Traditional child obedience, low minority tolerance, order over participation, skeptical of income equality, anti-immigration"
620050558,32,West,East,False,authority and autonomy;political legitimacy,medium,"strong order preference, low protest willingness, high euthanasia acceptance, moderate gender traditionalism, moderate democracy satisfaction"
620051051,32,West,West,True,authority and autonomy;political legitimacy,medium,"high support for homosexuality, abortion, divorce, democracy, political participation, moderate institutional trust"
620050940,32,West,East,False,family;authority and autonomy,medium,"Low neighbour tolerance, traditional child qualities, strong family duty, supports strong leader, limited civil rights"
620050621,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low tolerance homosexuality, low political action, skeptical democracy"
620050702,32,West,West,True,family;authority and autonomy,medium,"High family importance, low tolerance homosexuality, supports democracy, high institutional trust, older male"
620051076,32,West,East,False,authority and autonomy;political legitimacy,medium,"strong order preference, low civil rights priority, low gender equality, moderate democracy support, limited tolerance"
620050863,32,West,East,False,family;authority and autonomy,medium,"Traditional family focus, low political action, order over prices, restrictive on homosexuality, abortion"
620050779,32,West,East,False,family;authority and autonomy,medium,"Strong traditional morality, strong family duty norms, low protest readiness, high order and obedience values"
620051073,32,West,East,False,authority and autonomy;political legitimacy,medium,"low tolerance minorities, order over freedoms, low protest readiness, moderate democracy support, traditional childcare views"
620050066,32,West,East,False,authority and autonomy;trust,medium,"low institutional trust, low political participation, order over freedoms, moderate traditionalism, neutral immigration attitude"
620051118,32,West,West,True,authority and autonomy;trust,medium,"high support for homosexuality, strong democratic values, moderate institutional trust, low political participation"
620050765,32,West,East,False,family;authority and autonomy,medium,"Traditional child obedience, skeptical of homosexuality, supports income equality, moderate democracy support, low immigration enthusiasm"
620050997,32,West,East,False,family;authority and autonomy,medium,"Traditional child qualities, low political action, low tolerance for homosexuality, supports duty to have children"
620051098,32,West,East,False,authority and autonomy;political legitimacy,medium,"strong obedience and order orientation, low protest willingness, high equality support, moderate institutional distrust"
620051113,32,West,East,False,authority and autonomy;political legitimacy,medium,"Strong state redistribution support, low institutional trust, low immigration support, high family centrality"
620050303,32,West,East,False,family;authority and autonomy,medium,"Traditional family focus, low neighbour tolerance, moderate democracy support, limited protest, moderate institutional trust"
620050255,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low protest readiness, moderate gender traditionalism, skeptical institutions"
620050988,32,West,West,True,family;authority and autonomy,medium,"High family importance, tolerant on homosexuality, supports divorce and abortion, moderate gender egalitarianism"
620050960,32,West,East,False,family;authority and autonomy,high,"Strong family focus, traditional child qualities, low neighbour tolerance, order priority, low political action"
620050313,32,West,East,False,family;authority and autonomy,medium,"Strong family focus, traditional child obedience, low tolerance homosexuality, supports strong leader, low democratic satisfaction"
620050554,32,West,East,False,authority and autonomy;trust,medium,"Low tolerance minorities, strong order preference, high institutional trust, traditional family views, low autonomy"
620050222,32,West,East,False,authority and autonomy;trust,medium,"Low neighbour tolerance, strong order preference, moderate democracy support, family-centred trust, limited institutional confidence"
620050478,32,West,East,False,family;authority and autonomy,medium,"High importance family and work, traditional child qualities, low protest readiness, strong order preference"
620050389,32,West,East,False,family;authority and autonomy,medium,"Traditional child obedience, low tolerance minorities, low protest readiness, high family trust, moderate democracy support"
620050236,32,West,East,False,authority and autonomy;trust,medium,"high obedience rejection, low political action, moderate democracy support, low stranger trust, older cohort"
620050833,32,West,East,False,family;authority and autonomy,medium,"Low tolerance minorities, traditional family focus, low political action, moderate democracy support, older age"
620051088,32,West,West,True,family;authority and autonomy,medium,"High importance of family and religion, tolerant on homosexuality, supports redistribution, rejects authoritarian rule"
642050444,32,East,East,True,authority and autonomy;political legitimacy,medium,"prioritizes order over prices, low tolerance for homosexuality, supports strong leaders, moderate institutional trust"
642720782,32,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, civil rights, gender equality, democracy, opposes corruption, low immigration support, moderate trust"
642050762,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest acceptance, low immigration rating, traditional morality, moderate democracy support"
642050652,32,East,East,True,authority and autonomy;political legitimacy,medium,"Rejects homosexuality, supports gender equality, high institutional trust, low protest acceptance, egalitarian democracy preferences"
642721062,32,East,East,True,family;authority and autonomy,high,"Strong family focus, traditional gender views, low political action, strict moral attitudes, anti-immigration"
642051398,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, strict moral views, order priority, low tolerance, low political participation"
642721154,32,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, civil rights, gender equality, democracy important, tolerant to immigrants, moderate homosexuality acceptance"
642720072,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, conservative on behaviors, low tolerance for outgroups, supports order, moderate democracy"
642050790,32,East,East,True,authority and autonomy;trust,medium,"low tolerance minorities, low political action, low institutional trust, traditional morals, democracy valued"
642721049,32,East,East,True,family;authority and autonomy,high,"Traditional child qualities, strong family duty, low immigration support, strong order preference, low institutional trust"
642051318,32,East,East,True,authority and autonomy;political legitimacy,medium,"low political participation, strong order preference, low democracy importance, low immigration support, traditional morality"
642051150,32,East,West,False,family;authority and autonomy,medium,"High democracy support, egalitarian gender views, low political action, strong family importance, moderate trust"
642051464,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low protest readiness, order priority, low tolerance, moderate institutional trust"
642050595,32,East,East,True,family;authority and autonomy,medium,"High family importance, traditional child qualities, low protest willingness, order priority, restrictive on behaviors"
642720598,32,East,East,True,family;authority and autonomy,high,"Strong family focus, traditional child qualities, low tolerance minorities, low protest readiness, hierarchical views"
642050297,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low tolerance homosexuality, strong order preference, moderate institutional trust"
642051223,32,East,East,True,family;authority and autonomy,medium,"Traditional child obedience, low tolerance homosexuality, strong order preference, restrictive moral views, moderate trust"
642050240,32,East,East,True,family;authority and autonomy,medium,"Low tolerance for homosexuality, strong family orientation, traditional child qualities, supports strong leader, low trust"
642720098,32,East,East,True,family;authority and autonomy,medium,"Traditional gender roles, strong family duty, low homosexuality acceptance, order over participation, low institutional trust"
642051392,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, low tolerance minorities, high democracy importance, low institutional trust, unemployment"
642050613,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, strict moral views, low tolerance for homosexuality, order over participation, low trust"
642720561,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low political action, low institutional trust, strict moral views, young age"
642051595,32,East,East,True,authority and autonomy;political legitimacy,medium,"Strong order preference, low political participation, traditional on work and religion, skeptical on immigration"
642720825,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, duty to have children, obedience unimportant, supports petitions, moderate democracy importance"
642051379,32,East,East,True,family;authority and autonomy,medium,"Traditional family importance, low tolerance homosexuality, strong obedience, strong leader support, low protest orientation"
642050522,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, low tolerance minorities, order over freedoms, low protest, traditional child qualities"
642720887,32,East,East,True,family;authority and autonomy,medium,"Strong duty to have children, obedience valued, low tolerance homosexuality, order prioritized, traditional gender views"
642051539,32,East,East,True,authority and autonomy;political legitimacy,medium,"low institutional trust, supports strong leader, high protest willingness, traditional family focus, low immigration enthusiasm"
642721128,32,East,East,True,authority and autonomy;political legitimacy,medium,"low institutional trust, strong leader support, high equality focus, restrictive neighbour tolerance, conservative behaviours"
642050645,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low political activism, moderate democracy support, restrictive on abortion, neutral immigration attitude"
642051252,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order, strong army support, low protest willingness, low institutional trust, traditional morality"
642720197,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance minorities, low protest engagement, moderate egalitarianism, skeptical elections"
642720360,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong democracy support, low institutional trust, low political participation, traditional morals, high immigration support"
642050369,32,East,East,True,family;authority and autonomy,medium,"Strong religious faith, obedience, traditional gender roles, low tolerance homosexuality, high democracy importance"
642721256,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance, strong gender egalitarianism, low protest readiness, high democracy importance"
642051002,32,East,East,True,political legitimacy;authority and autonomy,high,"low institutional trust, supports strong leader, distrusts elections, prioritizes order, traditional morality, low autonomy"
642050163,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low institutional trust, strict moral views, skeptical elections, traditional child qualities"
642720166,32,East,East,True,authority and autonomy;political legitimacy,medium,"order over participation, low institutional trust, low political satisfaction, traditional gender views, low tolerance"
642720454,32,East,West,False,family;authority and autonomy,medium,"Strong support for democracy, liberal on sexuality and abortion, low institutional trust, individualistic child qualities"
642051353,32,East,East,True,authority and autonomy;trust,medium,"Low political participation, high institutional confidence, low general trust, traditional family focus, moderate democracy support"
642050953,32,East,East,True,family;authority and autonomy,medium,"Traditional on family, low tolerance for homosexuality, strong order preference, low political action, religious abortion stance"
642720457,32,East,East,True,family;authority and autonomy,high,"Strong family duty, traditional child qualities, low tolerance minorities, order priority, skeptical elections"
642720725,32,East,East,True,family;authority and autonomy,medium,"High family importance, traditional child qualities, low immigration support, limited protest, moderate institutional trust"
642720943,32,East,East,True,family;authority and autonomy,medium,"High importance of family and religion, traditional child qualities, low tolerance, limited protest, hierarchical views"
642720219,32,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance for minorities, strong order preference, low institutional trust, traditional abortion views"
642720565,32,East,East,True,authority and autonomy;political legitimacy,medium,"low support for homosexuality, high obedience, strong leader support, low institutional trust, moderate democracy satisfaction"
642721080,32,East,East,True,family;authority and autonomy,medium,"Strong traditional morality, strong family duty norms, high authority acceptance, low political participation, pro-immigration"
642051374,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional gender views, low tolerance, high institutional trust, low protest orientation"
642051101,32,East,East,True,authority and autonomy;political legitimacy,medium,"Strong order, strong leader support, low democracy satisfaction, traditional family duty, selective tolerance"
642720455,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low political action, high democracy support, low institutional trust"
642050875,32,East,West,False,family;authority and autonomy,medium,"High tolerance of homosexuality, liberal on abortion and divorce, low religiosity, supports democratic norms"
642720878,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low political action, conservative on behaviors, hierarchical family duties"
642051557,32,East,East,True,family;authority and autonomy,medium,"Strong duty to have children, obedience to parents, low gender equality, low political satisfaction"
642051091,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low political action, low institutional trust, skeptical democracy quality"
642050749,32,East,East,True,authority and autonomy;political legitimacy,medium,"Strong state role in equality, low institutional confidence, low immigration support, traditional family focus"
642720590,32,East,East,True,family;authority and autonomy,medium,"Traditional child qualities, low tolerance minorities, strong order preference, skeptical democracy quality, moderate trust"
642050412,32,East,East,True,family;authority and autonomy,medium,"Strong obedience, traditional family roles, low political action, order priority, restrictive on homosexuality"
642051613,32,East,East,True,authority and autonomy;political legitimacy,medium,"low political satisfaction, strong order preference, low immigration support, low tolerance, limited protest engagement"
642720039,32,East,East,True,authority and autonomy;political legitimacy,medium,"low institutional trust, supports strong leader, low democracy importance, restrictive immigration, traditional parenting, low neighbour tolerance"
642051599,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low political action, low institutional trust, traditional morals, egalitarian gender views"
642051314,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low protest willingness, high redistribution support, older male"
642051089,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest willingness, low tolerance, high institutional trust, older cohort"
642050142,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong religious importance, traditional child qualities, low protest willingness, supports strong leader, redistribution-focused democracy"
642050332,32,East,East,True,family;authority and autonomy,medium,"Strong traditional morality, low tolerance homosexuality, high democracy importance, moderate institutional trust, older male"
642050737,32,East,East,True,family;authority and autonomy,high,"strong family focus, low tolerance minorities, low protest readiness, strong order preference, traditional gender views"
642720078,32,East,East,True,authority and autonomy;family,medium,"strong family focus, low tolerance, strict moral views, skeptical elections, low immigration support"
642051006,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance homosexuality, strong order preference, low political participation, restrictive euthanasia views"
642050325,32,East,East,True,authority and autonomy;family,high,"strong order preference, low tolerance, strict morality, traditional gender views, anti-immigration, high democracy importance"
642051591,32,East,West,False,family;authority and autonomy,medium,"Family central, tolerant of homosexuality, supports gender equality, democracy important, low protest participation"
642051217,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, moderate gender conservatism, order priority, low generalized trust"
642050963,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional gender views, low political action, high homosexuality acceptance, democracy prioritized"
642720854,32,East,East,True,authority and autonomy;political legitimacy,medium,"High importance of income equality, low political participation, low institutional trust, negative immigration attitude"
642050197,32,East,East,True,family;authority and autonomy,high,"strong family focus, strict moral views, low tolerance minorities, supports duty, strong leader, experts"
642051209,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional gender views, low protest readiness, low immigration support, hierarchical authority preferences"
642051201,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and price focus, low protest readiness, low tolerance, high institutional confidence"
642050534,32,East,East,True,authority and autonomy;political legitimacy,medium,"Low political participation, order over prices, low institutional trust, traditional child qualities, skeptical democracy features"
642720580,32,East,East,True,authority and autonomy;trust,medium,"Strong order preference, low political action, restrictive morality, low outgroup trust, skeptical institutions"
642720917,32,East,East,True,authority and autonomy;political legitimacy,medium,"High importance religion and family, strong hierarchy support, low institutional trust, low political participation"
642050533,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low tolerance homosexuality, supports strong death penalty, limited protest participation"
642050643,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest willingness, strict moral views, moderate institutional trust, traditional child qualities"
642720058,32,East,West,False,family;authority and autonomy,medium,"High family importance, tolerant on homosexuality, supports free speech, democracy, redistribution, low institutional trust"
642050756,32,East,East,True,family;authority and autonomy,medium,"Traditional family importance, low tolerance homosexuality, low protest readiness, moderate democracy support, skeptical immigration"
642051559,32,East,East,True,family;authority and autonomy,medium,"Traditional gender roles, strong family duty, low tolerance for homosexuality, supports strong leader, older cohort"
642720256,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong support income equality, low institutional trust, strong leader support, traditional family, low immigration enthusiasm"
642050440,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low political action, strict moral views, hierarchical attitudes"
642050839,32,East,East,True,family;authority and autonomy,high,"Traditional family focus, conservative on homosexuality, supports order, low protest engagement, skeptical of equality"
642050917,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low political action, low institutional trust, traditional family focus, redistribution support"
642720851,32,East,East,True,authority and autonomy;trust,medium,"strong obedience and order orientation, low political action, low immigration support, moderate institutional trust"
642051114,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong family focus, low institutional trust, moderate protest willingness, skeptical on homosexuality, egalitarian democracy views"
642721115,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional morality, low tolerance homosexuality, skeptical of institutions, negative immigration views"
642720282,32,East,East,True,authority and autonomy;political legitimacy,medium,"Supports strong leader, low protest engagement, moderate trust, traditional obedience, skeptical of parties"
642051274,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional gender views, low political action, low immigration support, moderate democracy satisfaction"
642720063,32,East,East,True,authority and autonomy;trust,medium,"low political participation, low institutional trust, low immigration support, moderate democracy support, traditional child qualities"
642720707,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional morality, low institutional trust, skeptical of elections, supports strong leader"
642050033,32,East,East,True,family;authority and autonomy,high,"Strong family duty, traditional gender views, low protest readiness, restrictive on homosexuality, skeptical on democracy"
642051160,32,East,East,True,authority and autonomy;trust,medium,"Strong order preference, low protest willingness, low outgroup trust, high institutional trust, egalitarian gender views"
642050068,32,East,East,True,authority and autonomy;political legitimacy,medium,"Strong order focus, strong leader support, low democracy importance, traditional gender views, low institutional trust"
642051593,32,East,East,True,authority and autonomy;political legitimacy,medium,"high importance of religion, low homosexuality acceptance, strong order preference, low institutional trust"
642720922,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and obedience focus, low protest willingness, high leader support, restrictive moral views"
642720203,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low political satisfaction, low generalized trust, restrictive moral attitudes"
642720591,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest, traditional child qualities, skeptical elections, moderate institutional trust"
642050558,32,East,East,True,family;authority and autonomy,medium,"Strong traditional morality, low tolerance minorities, high family importance, supports duty to parents, skeptical democracy"
642720297,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional morality, low political action, high order preference, moderate institutional trust"
642720144,32,East,East,True,family;authority and autonomy,high,"Traditional on abortion and divorce, strong family focus, high order preference, low immigration support"
642051548,32,East,East,True,authority and autonomy;family,medium,"Strong order preference, low political satisfaction, traditional child qualities, low outgroup tolerance, high family trust"
642050945,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance for homosexuality, abortion, immigration, supports strong leader, high child obedience"
642720850,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low protest participation, skeptical of immigration, supports strong leader"
642050701,32,East,East,True,family;authority and autonomy,high,"strong family focus, traditional child qualities, low tolerance minorities, strong order preference, low institutional trust"
